node_i,pos (x),pos (y),commodity (k),index,supply (s),demand (d),importance (w)
647,638726,6547837,"Chemicals, rubber, plastics",8,-279440,0,5
647,638726,6547837,"Food, beverage, tobacco",4,-365022,0,5
647,638726,6547837,"Furniture, other manufacture",13,0,223747,5
647,638726,6547837,Ore,3,0,233462539,5
647,638726,6547837,Petroleum Products,7,-441172,0,5
647,638726,6547837,Return materials and recycling,14,-313052,0,5
647,638726,6547837,"Textile, leather",5,0,59,5
648,632674,6547755,"Chemicals, rubber, plastics",8,0,4282428,5
648,632674,6547755,"Food, beverage, tobacco",4,-300174,0,5
648,632674,6547755,Machinery and equipment,11,0,22152,5
648,632674,6547755,Other non-metallic mineral,9,-1064519,0,5
648,632674,6547755,Petroleum Products,7,-5273414,0,5
648,632674,6547755,Return materials and recycling,14,-561762,0,5
648,632674,6547755,Transport equipment,12,-3198047,0,5
649,627013,6548663,"Chemicals, rubber, plastics",8,-4501313,0,5
649,627013,6548663,"Food, beverage, tobacco",4,0,561565,5
649,627013,6548663,Machinery and equipment,11,-195928,0,5
649,627013,6548663,Ore,3,0,5408106,5
649,627013,6548663,Other non-metallic mineral,9,-704302,0,5
649,627013,6548663,Petroleum Products,7,0,2248147,5
649,627013,6548663,"Textile, leather",5,-33,0,5
649,627013,6548663,Transport equipment,12,0,529118,5
649,627013,6548663,"Wood, cork, pulp, paper",6,0,11900597,5
650,623541,6549344,"Agriculture, forest, fishing",1,0,17353824,5
650,623541,6549344,Fabricated metal products,10,0,27162265,5
650,623541,6549344,"Furniture, other manufacture",13,0,549188,5
650,623541,6549344,Machinery and equipment,11,0,263760,5
650,623541,6549344,Ore,3,-109299383,0,5
650,623541,6549344,Other non-metallic mineral,9,-456102,0,5
650,623541,6549344,Return materials and recycling,14,-251257,0,5
650,623541,6549344,"Textile, leather",5,-26,0,5
650,623541,6549344,Transport equipment,12,-8061917,0,5
650,623541,6549344,"Wood, cork, pulp, paper",6,-7838135,0,5
651,614920,6551010,"Agriculture, forest, fishing",1,-27850145,0,5
651,614920,6551010,"Food, beverage, tobacco",4,-242053,0,5
651,614920,6551010,"Furniture, other manufacture",13,-414487,0,5
651,614920,6551010,Machinery and equipment,11,0,5030,5
651,614920,6551010,Ore,3,-103779259,0,5
651,614920,6551010,Other non-metallic mineral,9,-1040579,0,5
651,614920,6551010,Petroleum Products,7,-3604104,0,5
651,614920,6551010,Return materials and recycling,14,0,419469,5
651,614920,6551010,"Textile, leather",5,-16,0,5
651,614920,6551010,Transport equipment,12,0,2782487,5
651,614920,6551010,"Wood, cork, pulp, paper",6,-12219312,0,5
652,606969,6551327,"Chemicals, rubber, plastics",8,0,2363453,5
652,606969,6551327,Fabricated metal products,10,-32098649,0,5
652,606969,6551327,"Food, beverage, tobacco",4,-705824,0,5
652,606969,6551327,"Furniture, other manufacture",13,0,49574,5
652,606969,6551327,Machinery and equipment,11,0,315509,5
652,606969,6551327,Ore,3,-94081392,0,5
652,606969,6551327,Return materials and recycling,14,-1747890,0,5
652,606969,6551327,Transport equipment,12,0,2406443,5
653,604819,6549930,"Agriculture, forest, fishing",1,-7461041,0,5
653,604819,6549930,"Food, beverage, tobacco",4,-99811,0,5
653,604819,6549930,"Furniture, other manufacture",13,0,213925,5
653,604819,6549930,Other non-metallic mineral,9,0,656544,5
653,604819,6549930,Petroleum Products,7,-2358345,0,5
653,604819,6549930,"Textile, leather",5,-58,0,5
654,598495,6548595,"Food, beverage, tobacco",4,-361570,0,5
654,598495,6548595,Ore,3,-87604539,0,5
654,598495,6548595,Other non-metallic mineral,9,-1017009,0,5
654,598495,6548595,Petroleum Products,7,-1776825,0,5
654,598495,6548595,Return materials and recycling,14,-493328,0,5
654,598495,6548595,"Textile, leather",5,-59,0,5
654,598495,6548595,Transport equipment,12,-2957071,0,5
654,598495,6548595,"Wood, cork, pulp, paper",6,-32944344,0,5
655,590922,6547472,"Agriculture, forest, fishing",1,-26811316,0,5
655,590922,6547472,"Chemicals, rubber, plastics",8,-7008716,0,5
655,590922,6547472,Fabricated metal products,10,0,27154183,5
655,590922,6547472,Machinery and equipment,11,0,26548,5
655,590922,6547472,Petroleum Products,7,-3653310,0,5
655,590922,6547472,Return materials and recycling,14,0,1034153,5
655,590922,6547472,"Textile, leather",5,-65,0,5
656,583467,6544328,"Agriculture, forest, fishing",1,-8206818,0,5
656,583467,6544328,"Chemicals, rubber, plastics",8,-1242960,0,5
656,583467,6544328,"Food, beverage, tobacco",4,-584441,0,5
656,583467,6544328,Machinery and equipment,11,0,183383,5
656,583467,6544328,Ore,3,-219911100,0,5
656,583467,6544328,Other non-metallic mineral,9,-523280,0,5
656,583467,6544328,Return materials and recycling,14,-583514,0,5
656,583467,6544328,"Textile, leather",5,-54,0,5
656,583467,6544328,Transport equipment,12,0,1709798,5
656,583467,6544328,"Wood, cork, pulp, paper",6,0,16560574,5
657,577157,6542175,Fabricated metal products,10,0,23031361,5
657,577157,6542175,"Food, beverage, tobacco",4,0,366594,5
657,577157,6542175,Machinery and equipment,11,0,56258,5
657,577157,6542175,Petroleum Products,7,-1881513,0,5
657,577157,6542175,Return materials and recycling,14,0,7395719,5
658,561163,6541610,"Agriculture, forest, fishing",1,-12705289,0,5
658,561163,6541610,"Food, beverage, tobacco",4,-376450,0,5
658,561163,6541610,Machinery and equipment,11,0,84779,5
658,561163,6541610,Petroleum Products,7,-19722250,0,5
658,561163,6541610,Return materials and recycling,14,0,431150,5
658,561163,6541610,"Textile, leather",5,-252,0,5
658,561163,6541610,Transport equipment,12,-4241640,0,5
658,561163,6541610,"Wood, cork, pulp, paper",6,-121032882,0,5
659,550295,6545070,"Chemicals, rubber, plastics",8,0,1210821,5
659,550295,6545070,Fabricated metal products,10,0,15241055,5
659,550295,6545070,Other non-metallic mineral,9,-476301,0,5
659,550295,6545070,Return materials and recycling,14,-306894,0,5
659,550295,6545070,Transport equipment,12,0,1134961,5
660,541469,6545852,"Agriculture, forest, fishing",1,-447087,0,5
660,541469,6545852,Fabricated metal products,10,0,6704223,5
660,541469,6545852,"Food, beverage, tobacco",4,-211422,0,5
660,541469,6545852,Ore,3,0,70806412,5
660,541469,6545852,Return materials and recycling,14,-1501677,0,5
660,541469,6545852,"Textile, leather",5,-104,0,5
661,530716,6547490,"Agriculture, forest, fishing",1,-3096801,0,5
661,530716,6547490,"Food, beverage, tobacco",4,-228324,0,5
661,530716,6547490,Machinery and equipment,11,0,46069,5
661,530716,6547490,Ore,3,0,16041825,5
661,530716,6547490,Other non-metallic mineral,9,-493132,0,5
661,530716,6547490,Petroleum Products,7,-3382001,0,5
661,530716,6547490,Return materials and recycling,14,-1703195,0,5
661,530716,6547490,"Textile, leather",5,-156,0,5
661,530716,6547490,Transport equipment,12,0,460241,5
661,530716,6547490,"Wood, cork, pulp, paper",6,0,121032882,5
662,519501,6547214,"Agriculture, forest, fishing",1,-4823749,0,5
662,519501,6547214,"Chemicals, rubber, plastics",8,0,2612571,5
662,519501,6547214,Fabricated metal products,10,-14324564,0,5
662,519501,6547214,"Food, beverage, tobacco",4,0,377272,5
662,519501,6547214,Machinery and equipment,11,-342033,0,5
662,519501,6547214,Petroleum Products,7,-15198522,0,5
662,519501,6547214,Return materials and recycling,14,0,1116359,5
662,519501,6547214,Transport equipment,12,0,3687205,5
662,519501,6547214,"Wood, cork, pulp, paper",6,0,426859,5
663,503403,6546585,"Agriculture, forest, fishing",1,0,119126946,5
663,503403,6546585,Fabricated metal products,10,-74361355,0,5
663,503403,6546585,"Food, beverage, tobacco",4,0,2206615,5
663,503403,6546585,"Furniture, other manufacture",13,-241119,0,5
663,503403,6546585,Machinery and equipment,11,-5525150,0,5
663,503403,6546585,Ore,3,-148288917,0,5
663,503403,6546585,Other non-metallic mineral,9,0,9091861,5
663,503403,6546585,Petroleum Products,7,0,13716414,5
663,503403,6546585,Return materials and recycling,14,0,38039981,5
663,503403,6546585,"Textile, leather",5,0,1003,5
663,503403,6546585,Transport equipment,12,0,26567424,5
663,503403,6546585,"Wood, cork, pulp, paper",6,0,174937333,5
664,651385,6561240,"Food, beverage, tobacco",4,-688490,0,5
664,651385,6561240,Machinery and equipment,11,-720655,0,5
664,651385,6561240,Ore,3,0,243323995,5
664,651385,6561240,Other non-metallic mineral,9,0,650326,5
664,651385,6561240,Petroleum Products,7,-2614153,0,5
664,651385,6561240,Return materials and recycling,14,-899633,0,5
664,651385,6561240,"Textile, leather",5,-308,0,5
664,651385,6561240,"Wood, cork, pulp, paper",6,-8655202,0,5
665,667224,6566413,"Chemicals, rubber, plastics",8,0,1163780,5
665,667224,6566413,"Food, beverage, tobacco",4,0,156638,5
665,667224,6566413,"Furniture, other manufacture",13,0,104422,5
665,667224,6566413,Ore,3,0,64825073,5
665,667224,6566413,Other non-metallic mineral,9,0,3583924,5
665,667224,6566413,Petroleum Products,7,0,4577005,5
665,667224,6566413,Return materials and recycling,14,-405604,0,5
665,667224,6566413,"Textile, leather",5,0,105,5
665,667224,6566413,Transport equipment,12,0,563016,5
666,657981,6560482,"Agriculture, forest, fishing",1,-2780748,0,5
666,657981,6560482,Fabricated metal products,10,0,7813577,5
666,657981,6560482,"Furniture, other manufacture",13,-272088,0,5
666,657981,6560482,Machinery and equipment,11,-72596,0,5
666,657981,6560482,Other non-metallic mineral,9,0,815065,5
666,657981,6560482,Return materials and recycling,14,-1432585,0,5
666,657981,6560482,"Textile, leather",5,-56,0,5
666,657981,6560482,Transport equipment,12,0,2295691,5
666,657981,6560482,"Wood, cork, pulp, paper",6,0,35667196,5
667,506379,6547530,"Agriculture, forest, fishing",1,-23243314,0,5
667,506379,6547530,"Food, beverage, tobacco",4,0,9776011,5
667,506379,6547530,Ore,3,0,748754502,5
667,506379,6547530,Other non-metallic mineral,9,-18179322,0,5
667,506379,6547530,Petroleum Products,7,0,72558426,5
667,506379,6547530,Return materials and recycling,14,-3711001,0,5
668,501091,6545639,"Furniture, other manufacture",13,-567083,0,5
668,501091,6545639,Ore,3,-250641664,0,5
668,501091,6545639,Return materials and recycling,14,0,5838533,5
668,501091,6545639,"Textile, leather",5,0,98,5
669,505104,6542280,"Agriculture, forest, fishing",1,-16793688,0,5
669,505104,6542280,"Food, beverage, tobacco",4,-431770,0,5
669,505104,6542280,"Furniture, other manufacture",13,-62758,0,5
669,505104,6542280,Ore,3,-61597763,0,5
669,505104,6542280,Other non-metallic mineral,9,-2146464,0,5
670,498929,6545133,"Food, beverage, tobacco",4,0,1924828,5
670,498929,6545133,"Furniture, other manufacture",13,0,276563,5
670,498929,6545133,Machinery and equipment,11,0,135283,5
670,498929,6545133,Other non-metallic mineral,9,0,3708158,5
670,498929,6545133,"Textile, leather",5,0,253,5
670,498929,6545133,"Wood, cork, pulp, paper",6,0,51958020,5
671,569475,6540292,"Agriculture, forest, fishing",1,-20177941,0,5
671,569475,6540292,"Food, beverage, tobacco",4,0,2137968,5
671,569475,6540292,Machinery and equipment,11,0,245724,5
671,569475,6540292,Other non-metallic mineral,9,-2356549,0,5
671,569475,6540292,Return materials and recycling,14,-1419965,0,5
671,569475,6540292,"Textile, leather",5,-82,0,5
671,569475,6540292,Transport equipment,12,-9946908,0,5
672,645499,6545700,"Agriculture, forest, fishing",1,-440760,0,5
672,645499,6545700,Ore,3,-89011695,0,5
672,645499,6545700,Return materials and recycling,14,0,356538,5
672,645499,6545700,"Wood, cork, pulp, paper",6,-292189,0,5
673,643765,6536707,"Food, beverage, tobacco",4,-108509,0,5
673,643765,6536707,Machinery and equipment,11,-34016,0,5
673,643765,6536707,Ore,3,-28413681,0,5
673,643765,6536707,Return materials and recycling,14,-6310,0,5
673,643765,6536707,Transport equipment,12,0,183584,5
673,643765,6536707,"Wood, cork, pulp, paper",6,-2788416,0,5
674,634168,6528482,"Chemicals, rubber, plastics",8,-156180,0,5
674,634168,6528482,Fabricated metal products,10,0,262720,5
674,634168,6528482,Machinery and equipment,11,0,125143,5
674,634168,6528482,Petroleum Products,7,-138769,0,5
674,634168,6528482,Return materials and recycling,14,0,9411,5
674,634168,6528482,"Textile, leather",5,0,7,5
674,634168,6528482,Transport equipment,12,-144167,0,5
674,634168,6528482,"Wood, cork, pulp, paper",6,0,3065561,5
675,629016,6525340,"Agriculture, forest, fishing",1,-2383865,0,5
675,629016,6525340,"Chemicals, rubber, plastics",8,-712533,0,5
675,629016,6525340,"Food, beverage, tobacco",4,-119773,0,5
675,629016,6525340,"Furniture, other manufacture",13,0,17639,5
675,629016,6525340,Ore,3,-18289443,0,5
675,629016,6525340,Petroleum Products,7,-1997509,0,5
675,629016,6525340,Return materials and recycling,14,-7168,0,5
675,629016,6525340,"Textile, leather",5,-1,0,5
676,621192,6517697,"Agriculture, forest, fishing",1,-443481,0,5
676,621192,6517697,Fabricated metal products,10,-6738453,0,5
676,621192,6517697,"Food, beverage, tobacco",4,0,23807,5
676,621192,6517697,"Furniture, other manufacture",13,-14199,0,5
676,621192,6517697,Ore,3,0,8665689,5
676,621192,6517697,Petroleum Products,7,-96011,0,5
676,621192,6517697,Return materials and recycling,14,-51539,0,5
676,621192,6517697,"Textile, leather",5,-5,0,5
676,621192,6517697,Transport equipment,12,-207033,0,5
676,621192,6517697,"Wood, cork, pulp, paper",6,-2552793,0,5
677,615535,6514673,"Food, beverage, tobacco",4,0,547219,5
677,615535,6514673,"Furniture, other manufacture",13,-38893,0,5
677,615535,6514673,Machinery and equipment,11,-120338,0,5
677,615535,6514673,Return materials and recycling,14,-1509179,0,5
677,615535,6514673,Transport equipment,12,0,4383996,5
677,615535,6514673,"Wood, cork, pulp, paper",6,-29515771,0,5
678,606991,6513804,"Furniture, other manufacture",13,-15026,0,5
678,606991,6513804,Machinery and equipment,11,-188593,0,5
678,606991,6513804,Other non-metallic mineral,9,-1301522,0,5
678,606991,6513804,Petroleum Products,7,-1574194,0,5
678,606991,6513804,Return materials and recycling,14,0,1810976,5
678,606991,6513804,Transport equipment,12,-154808,0,5
679,599815,6512758,"Food, beverage, tobacco",4,-711106,0,5
679,599815,6512758,Machinery and equipment,11,0,612700,5
679,599815,6512758,Petroleum Products,7,-2363393,0,5
679,599815,6512758,Return materials and recycling,14,0,2108909,5
679,599815,6512758,"Textile, leather",5,-6,0,5
679,599815,6512758,Transport equipment,12,-1440446,0,5
679,599815,6512758,"Wood, cork, pulp, paper",6,-21832471,0,5
680,591344,6510404,Fabricated metal products,10,-45410222,0,5
680,591344,6510404,"Food, beverage, tobacco",4,-210250,0,5
680,591344,6510404,Other non-metallic mineral,9,-355428,0,5
680,591344,6510404,Return materials and recycling,14,0,1386641,5
680,591344,6510404,Transport equipment,12,0,264071,5
681,579014,6504633,Fabricated metal products,10,0,12783625,5
681,579014,6504633,"Food, beverage, tobacco",4,-295658,0,5
681,579014,6504633,Ore,3,-9972750,0,5
681,579014,6504633,Other non-metallic mineral,9,-883216,0,5
681,579014,6504633,Return materials and recycling,14,-3717420,0,5
682,573283,6503617,Fabricated metal products,10,0,11911418,5
682,573283,6503617,"Food, beverage, tobacco",4,-1014839,0,5
682,573283,6503617,Machinery and equipment,11,-146285,0,5
682,573283,6503617,Ore,3,0,33895199,5
682,573283,6503617,Other non-metallic mineral,9,0,2302395,5
682,573283,6503617,Return materials and recycling,14,-93730,0,5
682,573283,6503617,Transport equipment,12,0,251944,5
682,573283,6503617,"Wood, cork, pulp, paper",6,0,20222445,5
683,569013,6530217,"Agriculture, forest, fishing",1,-34151384,0,5
683,569013,6530217,"Chemicals, rubber, plastics",8,0,502097,5
683,569013,6530217,"Food, beverage, tobacco",4,-1863159,0,5
683,569013,6530217,"Furniture, other manufacture",13,-679942,0,5
683,569013,6530217,Machinery and equipment,11,0,79409,5
683,569013,6530217,Petroleum Products,7,-1070621,0,5
683,569013,6530217,"Textile, leather",5,0,9,5
683,569013,6530217,"Wood, cork, pulp, paper",6,-4545870,0,5
684,566886,6516570,"Agriculture, forest, fishing",1,0,116006267,5
684,566886,6516570,"Food, beverage, tobacco",4,0,1945422,5
684,566886,6516570,"Furniture, other manufacture",13,0,84357,5
684,566886,6516570,Ore,3,-100680916,0,5
684,566886,6516570,Other non-metallic mineral,9,0,916121,5
684,566886,6516570,Return materials and recycling,14,0,1806167,5
684,566886,6516570,"Textile, leather",5,-2,0,5
684,566886,6516570,Transport equipment,12,0,2174053,5
684,566886,6516570,"Wood, cork, pulp, paper",6,0,7901717,5
685,648345,6638550,Fabricated metal products,10,-1731249,0,5
685,648345,6638550,"Food, beverage, tobacco",4,0,248107,5
685,648345,6638550,Other non-metallic mineral,9,0,327600,5
685,648345,6638550,Transport equipment,12,0,203440,5
686,646262,6639501,"Agriculture, forest, fishing",1,-1274763,0,5
686,646262,6639501,Machinery and equipment,11,-7722,0,5
686,646262,6639501,Ore,3,-67098479,0,5
686,646262,6639501,Return materials and recycling,14,0,169289,5
686,646262,6639501,Transport equipment,12,0,534081,5
686,646262,6639501,"Wood, cork, pulp, paper",6,-950217,0,5
687,658020,6620679,"Agriculture, forest, fishing",1,-3596920,0,5
687,658020,6620679,"Chemicals, rubber, plastics",8,0,7442471,5
687,658020,6620679,"Food, beverage, tobacco",4,-543361,0,5
